text,label
hãy các loại sâu bệnh thường gặp trên rau cải,knowledge_query
giúp tôi so sánh sản lượng giữa các khu vực trồng lúa,analytics_query
Cho xem sản lượng 6 tháng đầu năm.,financial_query
Quy trình thu hoạch lạc?,knowledge_query
Hãy cho biết làm đất trồng rau sạch tại nhà.,knowledge_query
Lợi nhuận của khu B năm nay?,financial_query
cho tôi hỏi phân tích chi phí sản xuất 1kg cà chua,analytics_query
Doanh thu từ vườn ổi là là mấy?,financial_query
HÃY PHÂN TÍCH RỦI RO THỜI TIẾT ẢNH HƯỞNG ĐẾN VỤ MÙA,analytics_query
Phân tích chi tiêu của khu B.,analytics_query
Cách nhân giống tắc?,knowledge_query
mở quạt thông gió khu C.,device_control
Mực nước trong bể chứa còn là bao nhiêu à,sensor_query
Liệt kê tốc độ gió hiện tại à,sensor_query
Lượng mưa hôm nay đo được là mấy nha,sensor_query
Báo cáo thuế tháng này?,financial_query
Cho tôi biết học lập trình bắt đầu từ đâu.,unknown
Cho xem tiền lãi tháng 9.,financial_query
giúp tôi tỷ giá hối đoái ngày hôm nay,unknown
Xem báo cáo công nợ năm 2024.,financial_query
mùa xuân ở Tây Nguyên nên trồng xoài nào?,knowledge_query
Liệt kê tiền lãi vay ngân hàng tháng nay.,financial_query
Tính doanh thu của cây sầu riêng.,financial_query
Triệu chứng thiếu lân ở cây ngô nhé,knowledge_query
Nhiệt độ đất ở luống 3 xem nào,sensor_query
toàn bộ tiền điện tháng nay?,financial_query
liệt kê biểu đồ nhiệt độ hôm nay.,sensor_query
KÍCH HOẠT MÁY BƠM TỔNG CỘNG.,device_control
vui lòng kiểm tra cảm biến nhiệt độ số 5,sensor_query
So sánh năng suất năm hiện tại và năm ngoái nha,analytics_query
XIN HÃY CHO TÔI BIẾT ĐỘI BÓNG NÀO VÔ ĐỊCH WORLD CUP 2022,unknown
Đang có phim gì hay ở rạp nhé,unknown
mùa khô ở miền Nam nên trồng ngô nếp nào?,knowledge_query
đậu bắp bị lở cổ rễ xử lý thế nào?,knowledge_query
Thủ đô của Pháp là gì?,unknown
Hãy cho biết khu vực nào hoạt động hiệu quả nhất.,analytics_query
Cách chăm sóc rau lang?,knowledge_query
Dữ liệu cảm biến độ ẩm gần nhất nhé,sensor_query
kích hoạt đèn ở khu vực ươm giống nhé,device_control
Lên lịch van tưới vào buổi sáng.,device_control
cho tôi hỏi cho xem điều chỉnh van số 4 mở 50%,device_control
tổng cộng tiền điện tháng nay?,financial_query
Dấu hiệu thiếu đạm trên cây lúa?,knowledge_query
tháng này lỗ hay lãi?,financial_query
hồ tiêu bị phấn trắng xử lý thế nào?,knowledge_query
Cài đặt đèn nhiệt độ là 70%.,device_control
Cho tôi biết ai đã viết 'truyện kiều' đi,unknown
khởi động đèn sưởi cho cây con.,device_control
bệnh héo xanh trên cây cà chua với,knowledge_query
Giá trị nhiệt độ có bình thường không?,sensor_query
Dự báo doanh thu quý này.,analytics_query
vui lòng hãy cho biết trái đất hình gì,unknown
vui lòng học lập trình bắt đầu từ đâu,unknown
GIÚP TÔI TRỒNG XEN CANH LÀ GÌ,knowledge_query
Bệnh chổi rồng trên lúa nếp nhận biết như thế nào?,knowledge_query
vui lòng tìm cho tôi một nhà hàng gần đây,unknown
là mấy giờ rồi giúp tôi,unknown
Báo cáo chi phí trên mỗi đơn vị sản phẩm.,analytics_query
Cho cho biết dữ liệu cảm biến của luống B2 giùm,sensor_query
Doanh thu từ hồ tiêu tháng trước?,financial_query
CHO XEM THỐNG KÊ TIỀN BÁN NÔNG SẢN.,financial_query
Tự động xử lý hệ thống tưới khi trời mưa.,device_control
Hãy cho biết món phở nấu như thế nào với,unknown
làm ơn phân tích chi phí thuốc trừ sâu,analytics_query
Hãy cho biết nhiệt độ nước tưới là là mấy?,sensor_query
Doanh thu từ vú sữa tháng này?,financial_query
cho tôi hỏi ngắt máy bơm 2,device_control
Cho tôi biết tổng doanh thu tháng nay là bao nhiêu?,financial_query
Cho tôi biết học lập trình bắt đầu từ đâu với,unknown
Cách thu hoạch chôm chôm?,knowledge_query
đóng máy bơm tổng nha,device_control
Tổng lợi nhuận hôm qua là bao nhiêu?,financial_query
Cho máy phun sương chạy 1 giờ.,device_control
HÃY CHO BIẾT SẢN LƯỢNG THỰC TẾ SO VỚI DỰ KIẾN.,analytics_query
CHO XEM DỊCH 'HELLO' SANG TIẾNG VIỆT VỚI,unknown
Tổng tiền lãi tháng trước là bao nhiêu?,financial_query
Cho cho biết chỉ số ánh sáng par.,sensor_query
HÃY CHO BIẾT CÁCH CẢI TẠO ĐẤT BỊ NHIỄM PHÈN.,knowledge_query
vui lòng cho cho biết dữ liệu cảm biến của luống b2,sensor_query
Xem báo cáo dòng tiền tháng trước.,financial_query
Phân tích mối tương quan giữa nhiệt độ và sản lượng nhé,analytics_query
làm ơn dữ liệu cảm biến độ ẩm gần nhất,sensor_query
làm ơn nhiệt độ nước tưới là là mấy,sensor_query
So sánh vốn đầu tư giữa ngô và cà phê.,analytics_query
ngắt máy bơm 2 nha,device_control
Doanh thu từ ớt chuông quý này?,financial_query
Xem báo cáo công nợ tuần này.,financial_query
Xem báo cáo thuế tháng 9.,financial_query
làm ơn kiểm tra công nợ của đại lý b,financial_query
CHO XEM CHI TIẾT CHI PHÍ NGÀY 10/10 NHÉ,financial_query
vui lòng ánh sáng có đủ cho cây không,sensor_query
Tính vốn đầu tư của giống ST25.,financial_query
là mấy giờ rồi ơi,unknown
Phân tích chi phí của nông trại.,analytics_query
Liệt kê tiền mua thức ăn chăn nuôi.,financial_query
Dự báo tiền lãi tháng 9.,analytics_query
cho biết lợi nhuận của cây sầu riêng.,financial_query
Mua cổ phiếu nào tốt?,unknown
bạn ơi hãy cho biết các loại sâu bệnh thường gặp trên rau cải,knowledge_query
Ranking các 1 hecta lúa theo chi tiêu.,analytics_query
Lượng mưa ngày hôm nay đo được là mấy?,sensor_query
VUI LÒNG MỘT CỘNG MỘT BẰNG BAO NHIÊU,unknown
Cách gieo hạt dưa leo?,knowledge_query
cho xem công nợ của đại lý B.,financial_query
Xem số liệu nhiệt độ tháng trước.,sensor_query
Cách tưới nước hoa huệ?,knowledge_query
bạn ơi cho tôi biết hôm này là thứ mấy,unknown
xin hãy nhiệt độ có đang tăng không,sensor_query
cách nào để diệt ốc bươu vàng xem nào,knowledge_query
Liệt kê nồng độ o2 trong hồ cá (nếu có).,sensor_query
Quy trình bón phân tía tô?,knowledge_query
đổi 100 usd sang vnd xem nào,unknown
Ngưng van tưới ở nhà kính.,device_control
Xu hướng nhiệt độ hôm qua.,sensor_query
Biểu đồ chi tiêu theo thời gian.,analytics_query
Thời vụ phòng trừ cần tây ở miền Bắc?,knowledge_query
Phân tích hiệu quả sử dụng phân bón NPK với,analytics_query
Lên lịch quạt vào buổi sáng.,device_control
Chi phí điều chỉnh chữa máy bơm nước nha,financial_query
Ô tô điện hoạt động như thế nào à,unknown
Tự động thu hoạch cảm biến khi độ ẩm < 50%.,device_control
làm ơn nồng độ co2 trong nhà kính là là mấy,sensor_query
Mua cổ phiếu nào tốt nha,unknown
vôi bột có tác dụng gì?,knowledge_query
Doanh thu từ sầu riêng năm nay?,financial_query
Cho xem cảm ơn bạn đi,unknown
mùa mưa ở miền Trung nên trồng hồ tiêu nào?,knowledge_query
Cho xem so sánh độ ẩm giữa khu a và khu b.,sensor_query
Ranking các luống B theo doanh thu.,analytics_query
bạn ơi cho tôi biết cảm biến độ ẩm khu c báo là mấy,sensor_query
Độ ẩm đất có thấp quá không xem nào,sensor_query
So sánh CO2 giữa vườn cam và khu B.,sensor_query
vui lòng cho xem báo cáo về tình hình sử dụng đất,analytics_query
XIN HÃY HÃY CHO BIẾT NHẬN BIẾT CÂY THIẾU NITƠ,knowledge_query
hãy món phở nấu như thế nào,unknown
LIỆT KÊ NGÀY HÔM NAY LÀ THỨ LÀ MẤY?,unknown
Mực nước trong bể chứa còn là mấy?,sensor_query
Cho xem phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa nhé,analytics_query
So sánh thu nhập quý này với quý trước.,financial_query
Thống kê chi tiêu hôm nay.,analytics_query
tạm ngừng máy bơm tính tổng.,device_control
Xem số liệu độ ẩm hôm qua.,sensor_query
Cho xem liệt kê công nợ của đại lý b.,financial_query
liệt kê nhiệt độ cao nhất ngày hôm nay là bao nhiêu giờ?,sensor_query
lợi nhuận của vụ mùa vừa rồi nhé,financial_query
Ngưng van tưới ở khu B.,device_control
Hãy kích hoạt máy bơm ở khu F xem nào,device_control
xin hãy phân tích tỷ lệ nảy mầm của hạt giống,analytics_query
Cách phòng trừ rệp sáp cho cây có múi giúp tôi,knowledge_query
Dữ liệu cảm biến pH có ổn không?,sensor_query
Cho xem báo cáo tỷ lệ sâu bệnh của vườn cam nha,analytics_query
Cây trồng nào phù hợp với mùa khô?,knowledge_query
Thống kê số lần phun thuốc trong 3 tháng qua.,analytics_query
hãy cho biết tiền điện nước cho nông trại tháng nay ơi,financial_query
bạn ơi độ ẩm đất khu a mấy phần trăm,sensor_query
thử cảm biến độ ẩm lá có ướt không,sensor_query
Bệnh bọ nhảy trên na nhận biết như thế nào?,knowledge_query
cho tôi hỏi báo cáo hiệu quả của hệ thống tưới mới,analytics_query
thử cảm biến độ ẩm khu c báo là bao nhiêu,sensor_query
pH cao nhất/thấp nhất quý này?,sensor_query
cho tôi hỏi thống kê các loại sâu bệnh thường gặp nhất,analytics_query
Cho tôi biết độ dẫn điện của đất (ec) ở khu a xem nào,sensor_query
ngắt hệ thống châm phân.,device_control
Cho xem chạy máy bơm 1 trong 30 phút giúp tôi,device_control
Bật cảm biến ở đồng ruộng.,device_control
Giá vàng ngày hôm nay thế nào nhé,unknown
Kiểm tra khu A năm nay.,financial_query
Khởi động máy bơm 1 đi,device_control
Làm ơn phân tích tỷ lệ nảy mầm của hạt giống,analytics_query
cho xem nói lại lần nữa giùm,unknown
giúp tôi toàn bộ thống mỹ hiện tại là ai,unknown
Cài đặt rèm che chế độ là thấp.,device_control
TOÀN BỘ THU NHẬP CỦA TÔI NĂM NAY?,financial_query
Bạn ơi hãy tưới nước cho tôi,device_control
Hãy cho biết độ ph của đất ở luống 5.,sensor_query
Cho xem kích hoạt máy bơm 1 đi,device_control
thử phân tích năng suất của giống lúa st25,analytics_query
kích hoạt đèn ở khu vực ươm giống à,device_control
CO2 ở luống 2 là mấy?,sensor_query
Kiểm tra khu B quý này.,financial_query
Tự động xử lý động cơ khi ban ngày.,device_control
giúp tôi tôi nên ăn gì tối nay,unknown
vui lòng thống kê sản lượng theo từng giống cây,analytics_query
Trồng rau aquaponics là gì với,knowledge_query
CHO TÔI BIẾT BẰNG CÁCH NÀO ĐỂ DIỆT ỐC BƯƠU VÀNG GIÙM,knowledge_query
Lịch sử thu nhập của luống 2?,sensor_query
Cho xem mở van xả nước nha,device_control
Liệt kê mực nước trong bể chứa còn mấy?,sensor_query
Doanh thu từ thanh long ruột đỏ năm nay?,financial_query
xin hãy tìm cho tôi một nhà hàng gần đây,unknown
khởi động máy bơm ở khu a trong 15 phút với,device_control
Phân tích sản lượng của luống B.,analytics_query
THỬ LỢI ÍCH CỦA VIỆC TRỒNG CÂY HỌ ĐẬU,knowledge_query
vui lòng cho xem thống kê thời gian sinh trưởng trung bình của cây,analytics_query
hãy đồng eiffel ở đâu,unknown
Làm sao để cải tạo gừng?,knowledge_query
hãy tưới cho vườn cam 20 phút,device_control
XIN HÃY KIỂM TRA CẢM BIẾN NHIỆT ĐỘ SỐ 5,sensor_query
Cho xem lợi nhuận tháng trước.,financial_query
Hãy cho biết lịch sử việt nam.,unknown
Kiểm tra trạng thái quạt.,device_control
Cho tôi biết độ ẩm đất có cao quá không.,sensor_query
Cây bị vàng lá do thiếu chất gì à,knowledge_query
XIN HÃY KÍCH HOẠT MÁY BƠM TOÀN BỘ,device_control
liệt kê nhiệt độ hôm này thế nào?,sensor_query
Cho xem tiền lãi hôm qua.,financial_query
Cho tôi hỏi kiểm tra nhiệt độ nhà màng,sensor_query
bạn ơi chi phí lớn nhất trong tháng là gì,financial_query
Cho tôi hỏi tỷ giá hối đoái ngày hôm nay,unknown
Doanh thu từ bầu năm 2024?,financial_query
thử hãy cho biết tổng cộng chi phí nhân công tháng 8,financial_query
Báo cáo tổng hợp sản lượng.,analytics_query
Cho van tưới chạy cả ngày.,device_control
xin hãy lợi nhuận gộp của vụ lúa st25,financial_query
Cho máy bơm 3 chạy 10 phút ơi,device_control
Doanh thu từ măng cụt hôm nay?,financial_query
Ngưng cửa sổ ở luống 2.,device_control
xin hãy cho tôi biết ô tô điện hoạt động như thế nào,unknown
Kiểm tra cảm biến nhiệt độ số 5 giùm,sensor_query
Cho tôi biết bạn có biết bơi không à,unknown
Liệt kê cảm biến nào đang báo động giúp tôi,sensor_query
So sánh sản lượng giữa các khu vực trồng lúa.,analytics_query
Cho tôi biết cảm biến ánh sáng báo mấy lux ơi,sensor_query
Ranking các giống ST25 theo tiền lãi.,analytics_query
hãy cho biết tổng tiền điện tháng nay.,financial_query
cho tôi hỏi nhiệt độ đất ở luống 3,sensor_query
Chi phí phân bón hôm qua?,financial_query
So sánh chi tiêu giữa khu A và khu B.,analytics_query
tạm ngừng chế độ tưới tự động nhé,device_control
Lên lịch cảm biến vào buổi sáng.,device_control
Trái Đất hình gì xem nào,unknown
tìm cho tôi một nhà hàng gần đây à,unknown
thử tưới cho vườn cam 20 phút,device_control
Xu hướng thu nhập quý này.,analytics_query
Biểu đồ độ ẩm đất 6 tháng đầu năm.,sensor_query
Hãy cho biết học lập trình bắt đầu từ đâu giúp tôi,unknown
Bật van tưới ở vườn ươm.,device_control
Hãy khởi động máy bơm ở khu F giùm,device_control
Cho xem kiểm tra báo cáo tài chính tháng 9.,financial_query
làm ơn cho hiển thị chi phí hạt giống,financial_query
Tự động cải tạo máy bơm khi trời mưa.,device_control
Phân tích vốn đầu tư của vườn cam.,analytics_query
Cho xem kiểm tra cảm biến ở khu vực mới ơi,sensor_query
bạn ơi cho tôi biết dấu hiệu thiếu đạm trên cây lúa,knowledge_query
Cách trồng rau dền?,knowledge_query
BAO NHIÊU GIỜ RỒI À,unknown
Lên lịch máy bơm lúc 8h.,device_control
ngắt tất cả các máy bơm.,device_control
Phân tích chi phí sản xuất 1kg cà chua.,analytics_query
cho tôi hỏi phân tích tỷ lệ nảy mầm của hạt giống,analytics_query
Cho tôi biết cảm biến ánh sáng báo là bao nhiêu lux?,sensor_query
Cho tôi biết nồng độ co2 trong nhà kính là là bao nhiêu à,sensor_query
KHU VỰC NÀO CÓ CHI PHÍ VẬN HÀNH CAO NHẤT GIÚP TÔI,analytics_query
Thống kê thu nhập tháng trước.,analytics_query
Liệt kê nhiệt độ nhà màng.,sensor_query
Dự báo doanh thu 6 tháng đầu năm.,analytics_query
THỬ CƯỜNG ĐỘ ÁNH SÁNG HIỆN TẠI,sensor_query
Thống kê vốn đầu tư tuần này.,analytics_query
Kiểm tra các khoản nợ nhà cung cấp giúp tôi,financial_query
Phân tích doanh thu của luống B.,analytics_query
CHO XEM BIỂU ĐỒ NHIỆT ĐỘ HÔM NAY.,sensor_query
Cảm biến ánh sáng báo là bao nhiêu lux à,sensor_query
giúp tôi độ dẫn điện của đất (ec) ở khu a,sensor_query
Cách nhân giống hoa đào?,knowledge_query
Làm sao để phòng trừ dưa chuột?,knowledge_query
Lợi nhuận của khu A tuần này?,financial_query
So sánh hiệu quả của 2 loại phân bón a và b giùm,analytics_query
Nói lại lần nữa giùm,unknown
CON MÈO KÊU NHƯ THẾ NÀO ĐI,unknown
giúp tôi độ ẩm đất có cao quá không,sensor_query
Điều chỉnh van số 4 mở 50% đi,device_control
Nhiệt độ cao nhất hôm nay là bao nhiêu giờ?,sensor_query
Lợi nhuận của khu A năm 2024?,financial_query
Cho kiểm tra dữ liệu cảm biến của khu A.,sensor_query
Dịch 'hello' sang tiếng Việt đi,unknown
KÍCH HOẠT MÁY BƠM Ở KHU A TRONG 15 PHÚT GIÙM,device_control
Ngắt máy sưởi với,device_control
Kiểm tra cảm biến khí gas trong kho xem nào,sensor_query
Tổng vốn đầu tư tháng 9 là bao nhiêu?,financial_query
Tiền thuốc trừ sâu đã chi là mấy xem nào,financial_query
Tạo báo cáo tổng kết kết năm nha,analytics_query
ĐẤT BAZAN HỢP VỚI CÂY GÌ NHA,knowledge_query
Tắt máy bơm tổng cộng.,device_control
Làm sao để xử lý sắn?,knowledge_query
làm thế nào để diệt ốc bươu vàng?,knowledge_query
HÃY HÃY CHO BIẾT BITCOIN GIÁ LÀ MẤY,unknown
vui lòng độ ẩm đất có thấp quá không,sensor_query
Cho tôi biết vì sao bầu trời màu xanh.,unknown
CHO XEM BÁO CÁO LỖ LÃI.,financial_query
vui lòng hãy cho biết bạn có thể hát không,unknown
Kỹ thuật tưới nhỏ giọt cho chanh?,knowledge_query
Cách chăm sóc hồ tiêu?,knowledge_query
Lịch sử vốn đầu tư của luống 1?,sensor_query
Lợi nhuận của vườn cam quý này?,financial_query
cho tôi hỏi con mèo kêu như thế nào,unknown
cho xem tra cứu báo cáo lỗ lãi.,financial_query
Nhiệt độ ở khu B đang là là mấy độ nha,sensor_query
Lịch sử công nợ của nhà kính?,sensor_query
thử cho biết báo cáo tài chính tháng 9,financial_query
Tổng doanh thu quý này là bao nhiêu?,financial_query
Hãy cho biết nhiệt độ cao nhất hôm nay là là mấy giờ?,sensor_query
Tổng thu nhập hôm nay là bao nhiêu?,financial_query
Ngưng máy bơm ở nhà màng.,device_control
XIN HÃY THỦ ĐÔ CỦA PHÁP LÀ GÌ,unknown
Đồng Eiffel ở đâu giùm,unknown
Điều chỉnh van số 4 mở 50%.,device_control
Doanh thu từ tắc quý này?,financial_query
Hãy cho biết giống ngô lai f1 có ưu điểm gì?,knowledge_query
Độ ẩm đất ở khu vực trồng cam nha,sensor_query
Bệnh ruồi vàng trên xoài nhận biết như thế nào?,knowledge_query
vui lòng liệt kê món phở nấu như thế nào,unknown
Biểu đồ CO2 năm 2024.,sensor_query
hãy báo cáo tổng cộng quan về sức khỏe cây trồng,analytics_query
thử hãy cho biết bài hát đang hot hiện nay,unknown
Biểu đồ độ ẩm đất hôm nay.,sensor_query
giúp tôi mặt trăng quay quanh trái đất mất bao lâu,unknown
Quy trình trồng nhãn?,knowledge_query
Hãy cho biết bệnh greening trên cây có múi xem nào,knowledge_query
Liệt kê công thức tính diện tích hình tròn.,unknown
Vui lòng lấy cho tôi nhiệt độ khu c,sensor_query
Liệt kê trái đất hình gì ơi,unknown
Tôi có thể giúp gì cho bạn à,unknown
giúp tôi phân tích hiệu quả sử dụng phân bón npk,analytics_query
Làm sao để phòng trừ sả?,knowledge_query
vui lòng cho xem đóng van nước số 1,device_control
Xu hướng doanh thu năm nay.,analytics_query
Phân tích sản lượng của 1 hecta lúa.,analytics_query
Hãy cho biết trồng lúa theo tiêu chuẩn vietgap đi,knowledge_query
Biểu đồ doanh thu theo loại cây.,analytics_query
Kiểm tra nhiệt độ kho lạnh ơi,sensor_query
Cài đặt cảm biến tốc độ là cao.,device_control
Liệt kê các chi phí của khu B nha,financial_query
Cho xem đóng tất cả các máy bơm.,device_control
Phân tích hiệu quả của nhân công nhé,analytics_query
Dấu hiệu của lúa thiếu kali à,knowledge_query
vui lòng phân tích hiệu quả sử dụng phân bón npk,analytics_query
Độ pH của đất ở luống 5?,sensor_query
giúp tôi bạn có thể hát không,unknown
giúp tôi ngắt chế độ tưới tự động,device_control
Liệt kê cảm biến ánh sáng báo là bao nhiêu lux à,sensor_query
ánh sáng cao nhất/thấp nhất tuần này?,sensor_query
xin hãy hãy cho biết công thức tính diện tích hình tròn,unknown
Cho tôi biết tổng kết thống mỹ hiện tại là ai.,unknown
Cho xem kiểm tra công nợ của đại lý b.,financial_query
giúp tôi một cộng một bằng bao nhiêu,unknown
Cho xem vốn đầu tư tháng 9.,financial_query
Xem số liệu độ ẩm đất hôm nay.,sensor_query
Bệnh chuột trên bí xanh nhận biết như thế nào?,knowledge_query
thời điểm nào nên bón phân npk cho cây cà phê?,knowledge_query
xin hãy bitcoin giá là bao nhiêu,unknown
hãy so sánh hiệu quả của 2 loại phân bón a và b,analytics_query
Cho tôi biết tiền lãi vay ngân hàng tháng nay nha,financial_query
Cách bón vôi cho đất ơi,knowledge_query
Thống kê chi tiêu hôm qua.,analytics_query
ngô lai bị ruồi vàng xử lý thế nào?,knowledge_query
Doanh thu từ mít Thái tháng này?,financial_query
dừng tất cả các máy bơm giùm,device_control
Xu hướng vốn đầu tư tuần này.,analytics_query
Tự động thu hoạch máy phun sương khi nhiệt độ > 30°C.,device_control
Cho tôi biết độ ẩm đất khu a mấy phần trăm đi,sensor_query
Cho xem tạm ngừng đèn đi.,device_control
Chi phí phân bón tuần này?,financial_query
Doanh thu từ tía tô tháng 9?,financial_query
Điều chỉnh hệ thống tưới về tự động.,device_control
LÀM ƠN CHO CHO XEM DỮ LIỆU CẢM BIẾN CỦA LUỐNG B2,sensor_query
Ngưng quạt ở khu vực 1.,device_control
dự báo giá bán nông sản tháng sau à,analytics_query
Thử cho tôi biết bạn có thông minh không,unknown
Xem số liệu CO2 tháng trước.,sensor_query
Cài đặt máy bơm chế độ là mức 3.,device_control
Báo cáo sản lượng thu hoạch tháng trước giúp tôi,analytics_query
Cho tôi hỏi hãy mở máy bơm ở khu f,device_control
làm ơn bạn có thông minh không,unknown
Bật cho tôi máy bơm.,device_control
nồng độ dinh dưỡng trong dung dịch thủy canh ơi,sensor_query
PHÂN TÍCH XU HƯỚNG CHI PHÍ HÀNG THÁNG VỚI,analytics_query
Cho tôi biết nhiệt độ nước tưới là mấy nhé,sensor_query
LÀM ƠN BÁO CÁO TỒN KHO VẬT TƯ,analytics_query
Làm sao để gieo hạt hoa mai?,knowledge_query
Hãy cho biết học lập trình bắt đầu từ đâu.,unknown
thử báo cáo hiệu quả của hệ thống tưới mới,analytics_query
tỏi bị rệp sáp xử lý thế nào?,knowledge_query
Cảm ơn bạn đi,unknown
Mở rèm che nắng nhà kính.,device_control
liệt kê bạn có thể hát không.,unknown
Lịch sử chi tiêu của luống 2?,sensor_query
Độ ẩm đất hiện tại là là mấy ơi,sensor_query
Mô hình VAC là gì với,knowledge_query
Tự động nhân giống rèm che khi nhiệt độ > 30°C.,device_control
Lịch sử tiền lãi của nhà kính?,sensor_query
kích hoạt đèn ở khu vực ươm giống.,device_control
Cài đặt máy phun sương nhiệt độ là thấp.,device_control
Điều chỉnh máy phun sương về 25°C.,device_control
vui lòng đội bóng nào vô địch world cup 2022,unknown
VUI LÒNG CON MÈO KÊU NHƯ THẾ NÀO,unknown
hãy thủ đô của pháp là gì,unknown
Cho máy bơm 3 chạy 10 phút với,device_control
Tính chi tiêu của khu A.,financial_query
Xem số liệu nhiệt độ tuần này.,sensor_query
Hãy cho biết tiền thuốc trừ sâu đã chi là bao nhiêu?,financial_query
Tổng sản lượng tháng 9 là bao nhiêu?,financial_query
thử khởi động đèn ở khu vực ươm giống,device_control
làm ơn là mấy giờ rồi,unknown
CHO CHO BIẾT DỮ LIỆU NHIỆT ĐỘ 3 GIỜ QUA NHA,sensor_query
Lịch sử công nợ của khu vực 1?,sensor_query
Tự động gieo hạt hệ thống tưới khi ban ngày.,device_control
Gợi ý cây trồng cho mùa thu?,knowledge_query
mùa xuân ở miền Trung nên trồng lúa nếp nào?,knowledge_query
vui lòng độ ph của đất ở luống 5,sensor_query
Doanh thu từ ổi hôm qua?,financial_query
hiển thị lợi nhuận của cây sầu riêng nha,financial_query
Dự báo vốn đầu tư tuần này.,analytics_query
ngô bị phấn trắng xử lý thế nào?,knowledge_query
đóng van nước số 1 ơi,device_control
Tính tiền lãi của vườn cam.,financial_query
Chi phí phân bón tháng 9?,financial_query
thử cho xem phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa,analytics_query
Tỷ giá hối đoái ngày hôm nay nhé,unknown
Dự báo chi tiêu năm 2024.,analytics_query
Liệt kê vì sao cần bón lót.,knowledge_query
Chào bạn ơi,unknown
Thời vụ chăm sóc su hào ở miền Trung?,knowledge_query
xin hãy cho tôi biết tôi có thể giúp gì cho bạn,unknown
Cho xem mở van xả nước.,device_control
Làm ơn liệt kê tỷ giá hối đoái hôm này,unknown
Cách cải tạo chè?,knowledge_query
Cho xem đổi 100 usd sang vnd giùm,unknown
Chi phí thuốc trừ sâu tháng này?,financial_query
CHO XEM MỞ VAN ĐIỆN TỪ SỐ 2.,device_control
Xem số liệu ánh sáng hôm qua.,sensor_query
Lên lịch máy bơm 6h sáng.,device_control
tính tổng chi phí nhân công tháng 8?,financial_query
nhiệt độ cao nhất/thấp nhất năm nay?,sensor_query
Tự động bón phân van tưới khi độ ẩm < 50%.,device_control
vui lòng tạo báo cáo toàn bộ kết năm,analytics_query
tưới nước 10 phút cho khu g giúp tôi,device_control
thử cho xem dừng quạt thông gió ở kho lạnh,device_control
XIN HÃY BÀI HÁT ĐANG HOT HIỆN NAY,unknown
bạn ơi quy trình trồng nấm rơm,knowledge_query
Lên lịch động cơ lúc 8h.,device_control
Hãy cho biết lượng mưa ngày hôm nay đo được là bao nhiêu?,sensor_query
tạm ngừng máy sưởi.,device_control
Doanh thu từ súp lơ xanh hôm qua?,financial_query
tính tổng thống Mỹ hiện tại là ai ơi,unknown
Tạo báo cáo chi tiết về khu F giúp tôi,analytics_query
TỔNG KẾT THỐNG MỸ HIỆN TẠI LÀ AI GIÚP TÔI,unknown
làm ơn cho cho biết dữ liệu cảm biến của luống b2,sensor_query
Hẹn 5 giờ sáng mai tưới khu A.,device_control
Thời vụ cải tạo dưa leo ở miền Trung?,knowledge_query
Xu hướng EC năm 2024.,sensor_query
Tự động gieo hạt máy phun sương khi nhiệt độ > 30°C.,device_control
Chỉ đường đến hồ Hoàn Kiếm nhé,unknown
So sánh lợi nhuận giữa khu A và hồ tiêu.,analytics_query
cho tôi hỏi kích hoạt van xả lũ,device_control
Bitcoin giá mấy đi,unknown
Liệt kê sâu đục thân hại ngô xử lý thế nào?,knowledge_query
Chi phí cố định hàng tháng là là bao nhiêu đi,financial_query
Liệt kê nhiệt độ cao nhất ngày hôm nay là mấy giờ?,sensor_query
Cài đặt cửa sổ chế độ là 25°C.,device_control
Xu hướng độ ẩm hôm nay.,sensor_query
Ai đã viết 'Truyện Kiều' nha,unknown
Hãy cho biết hôm này là thứ bao nhiêu?,unknown
BAO NHIÊU GIỜ RỒI?,unknown
xin hãy tôi buồn quá,unknown
Cho xem kích hoạt quạt thông gió khu c.,device_control
Đặt cho tôi một chiếc bánh pizza đi,unknown
Tiền nào chưa thanh toán nhé,financial_query
hãy liệt kê làm thế nào để giảm cân,unknown
VUI LÒNG LIỆT KÊ THỜI TIẾT NGÀY MAI RA SAO,unknown
Kiểm tra vườn cam hôm qua.,financial_query
Con mèo kêu như thế nào nhé,unknown
xin hãy cho xem tuyệt vời!,unknown
Thống kê chi tiêu năm nay.,analytics_query
So sánh ánh sáng giữa khu A và khu B.,sensor_query
hãy dự đoán lợi nhuận của vụ mùa tới,analytics_query
cho tôi hỏi kiểm tra tất cả cảm biến ở khu b,sensor_query
vui lòng dấu hiệu thiếu đạm trên cây lúa,knowledge_query
Tính lợi nhuận của khu A với,financial_query
Biện pháp canh tác nào giúp giữ ẩm cho đất giúp tôi,knowledge_query
Các khoản chi đột xuất trong tháng giúp tôi,financial_query
Cho tôi biết tiền lãi vay ngân hàng tháng nay.,financial_query
Bệnh đạo ôn trên lúa là gì à,knowledge_query
Cách cải tạo mướp?,knowledge_query
hãy chúc mừng sinh nhật,unknown
vui lòng tổng cộng thống mỹ hiện tại là ai,unknown
Xu hướng chi phí tháng 9.,analytics_query
Liệt kê tiền thuốc trừ sâu đã chi mấy?,financial_query
