text,entities
mùa thu thời tiết mát,"[{""type"": ""SEASON"", ""value"": ""mùa thu"", ""start"": 0, ""end"": 7}]"
thu hoạch 888ml hành tây ở khu B,"[{""type"": ""QUANTITY"", ""value"": ""888ml"", ""start"": 10, ""end"": 15}, {""type"": ""CROP_NAME"", ""value"": ""hành tây"", ""start"": 16, ""end"": 24}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 27, ""end"": 32}]"
hồ chứa B thu được 1.5 tấn bơ booth mùa xuân,"[{""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 0, ""end"": 9}, {""type"": ""QUANTITY"", ""value"": ""1.5 tấn"", ""start"": 19, ""end"": 26}, {""type"": ""CROP_NAME"", ""value"": ""bơ booth"", ""start"": 27, ""end"": 35}, {""type"": ""SEASON"", ""value"": ""mùa xuân"", ""start"": 36, ""end"": 44}]"
giá 586g chuối Laba là 614 nghìn đồng,"[{""type"": ""QUANTITY"", ""value"": ""586g"", ""start"": 4, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""chuối Laba"", ""start"": 9, ""end"": 19}, {""type"": ""MONEY"", ""value"": ""614 nghìn đồng"", ""start"": 23, ""end"": 37}]"
trồng 26 cây cần tây tại luống 1,"[{""type"": ""QUANTITY"", ""value"": ""26 cây"", ""start"": 6, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""cần tây"", ""start"": 13, ""end"": 20}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 25, ""end"": 32}]"
trả 263 nghìn đồng tiền bệnh thối rễ,"[{""type"": ""MONEY"", ""value"": ""263 nghìn đồng"", ""start"": 4, ""end"": 18}, {""type"": ""PESTICIDE"", ""value"": ""bệnh thối rễ"", ""start"": 24, ""end"": 36}]"
đồng ruộng có độ ẩm đất 71%,"[{""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""71%"", ""start"": 24, ""end"": 27}]"
CO2 trong luống A1 đạt 589 ppm,"[{""type"": ""SENSOR_TYPE_CO2"", ""value"": ""CO2"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 10, ""end"": 18}, {""type"": ""METRIC_VALUE_CO2"", ""value"": ""589 ppm"", ""start"": 23, ""end"": 30}]"
bật rèm che ở khu thử nghiệm trong 3 giờ,"[{""type"": ""DEVICE"", ""value"": ""rèm che"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 14, ""end"": 28}, {""type"": ""DURATION"", ""value"": ""3 giờ"", ""start"": 35, ""end"": 40}]"
đu đủ bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""đu đủ"", ""start"": 0, ""end"": 5}]"
tưới 5 tấn nước cho khu B lúc 20/9,"[{""type"": ""QUANTITY"", ""value"": ""5 tấn"", ""start"": 5, ""end"": 10}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 20, ""end"": 25}, {""type"": ""DATE"", ""value"": ""20/9"", ""start"": 30, ""end"": 34}]"
áp dụng nuôi trùn quế trồng nấm hương tại khu B,"[{""type"": ""TECHNIQUE"", ""value"": ""nuôi trùn quế"", ""start"": 8, ""end"": 21}, {""type"": ""CROP_NAME"", ""value"": ""nấm hương"", ""start"": 28, ""end"": 37}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 42, ""end"": 47}]"
oxy hòa tan trong hồ là 9.5 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""oxy hòa tan"", ""start"": 0, ""end"": 11}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""9.5 mg/L"", ""start"": 24, ""end"": 32}]"
xem PAR ở kho lạnh,"[{""type"": ""SENSOR_TYPE"", ""value"": ""PAR"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 10, ""end"": 18}]"
giá 347kg vải thiều Lục Ngạn là 7 tỷ,"[{""type"": ""QUANTITY"", ""value"": ""347kg"", ""start"": 4, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""vải thiều Lục Ngạn"", ""start"": 10, ""end"": 28}, {""type"": ""MONEY"", ""value"": ""7 tỷ"", ""start"": 32, ""end"": 36}]"
cách trồng lúa ST24,"[{""type"": ""CROP_NAME"", ""value"": ""lúa ST24"", ""start"": 11, ""end"": 19}]"
bón 514ml Super Lân cho bí ngô ở khu B,"[{""type"": ""QUANTITY"", ""value"": ""514ml"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""Super Lân"", ""start"": 10, ""end"": 19}, {""type"": ""CROP_NAME"", ""value"": ""bí ngô"", ""start"": 24, ""end"": 30}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 33, ""end"": 38}]"
khoai lang tím Nhật tại nhà kính 2 bị bệnh xoăn lá,"[{""type"": ""CROP_NAME"", ""value"": ""khoai lang tím Nhật"", ""start"": 0, ""end"": 19}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 24, ""end"": 34}, {""type"": ""PESTICIDE"", ""value"": ""bệnh xoăn lá"", ""start"": 38, ""end"": 50}]"
tốc độ gió hôm nay 10.3 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""tốc độ gió"", ""start"": 0, ""end"": 10}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""10.3 m/s"", ""start"": 19, ""end"": 27}]"
độ mặn trong hồ là 7.0 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ mặn"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""7.0 mg/L"", ""start"": 19, ""end"": 27}]"
cần trồng dặm thêm,"[{""type"": ""ACTIVITY"", ""value"": ""trồng dặm"", ""start"": 4, ""end"": 13}]"
nhà màng số 1 thu được 486g mít ruột đỏ vụ mùa,"[{""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 0, ""end"": 13}, {""type"": ""QUANTITY"", ""value"": ""486g"", ""start"": 23, ""end"": 27}, {""type"": ""CROP_NAME"", ""value"": ""mít ruột đỏ"", ""start"": 28, ""end"": 39}, {""type"": ""SEASON"", ""value"": ""vụ mùa"", ""start"": 40, ""end"": 46}]"
hoa cúc bị Anvil,"[{""type"": ""CROP_NAME"", ""value"": ""hoa cúc"", ""start"": 0, ""end"": 7}, {""type"": ""PESTICIDE"", ""value"": ""Anvil"", ""start"": 11, ""end"": 16}]"
bón 4 tấn phân KCL cho lúa OM 5451 ở nhà màng số 1,"[{""type"": ""QUANTITY"", ""value"": ""4 tấn"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân KCL"", ""start"": 10, ""end"": 18}, {""type"": ""CROP_NAME"", ""value"": ""lúa OM 5451"", ""start"": 23, ""end"": 34}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 37, ""end"": 50}]"
ghi nhận chiết cành tại kho lạnh lúc cuối năm,"[{""type"": ""ACTIVITY"", ""value"": ""chiết cành"", ""start"": 9, ""end"": 19}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 24, ""end"": 32}, {""type"": ""DATE"", ""value"": ""cuối năm"", ""start"": 37, ""end"": 45}]"
độ mặn trong hồ là 5.7 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ mặn"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""5.7 mg/L"", ""start"": 19, ""end"": 27}]"
nhà kính 2 có độ ẩm không khí 65%,"[{""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm không khí"", ""start"": 14, ""end"": 29}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""65%"", ""start"": 30, ""end"": 33}]"
bón 3 tấn phân lân cho bưởi Diễn ở kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""3 tấn"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân lân"", ""start"": 10, ""end"": 18}, {""type"": ""CROP_NAME"", ""value"": ""bưởi Diễn"", ""start"": 23, ""end"": 32}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 35, ""end"": 45}]"
cần 2 tạ phân bón cho nhãn lồng mùa khô,"[{""type"": ""QUANTITY"", ""value"": ""2 tạ"", ""start"": 4, ""end"": 8}, {""type"": ""FERTILIZER"", ""value"": ""phân bón"", ""start"": 9, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""nhãn lồng"", ""start"": 22, ""end"": 31}, {""type"": ""SEASON"", ""value"": ""mùa khô"", ""start"": 32, ""end"": 39}]"
bật máy sưởi ở luống 1 trong 12 giờ,"[{""type"": ""DEVICE"", ""value"": ""máy sưởi"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 15, ""end"": 22}, {""type"": ""DURATION"", ""value"": ""12 giờ"", ""start"": 29, ""end"": 35}]"
kiểm tra drone ở khu B,"[{""type"": ""DEVICE"", ""value"": ""drone"", ""start"": 9, ""end"": 14}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 17, ""end"": 22}]"
thu 3.5 triệu từ vừng tại luống A1,"[{""type"": ""MONEY"", ""value"": ""3.5 triệu"", ""start"": 4, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""vừng"", ""start"": 17, ""end"": 21}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 26, ""end"": 34}]"
lợi nhuận vụ 1 là 47 triệu,"[{""type"": ""SEASON"", ""value"": ""vụ 1"", ""start"": 10, ""end"": 14}, {""type"": ""MONEY"", ""value"": ""47 triệu"", ""start"": 18, ""end"": 26}]"
giống chanh không hạt này tốt không,"[{""type"": ""CROP_NAME"", ""value"": ""chanh không hạt"", ""start"": 6, ""end"": 21}]"
lúa IR 50404 bị bệnh thán thư,"[{""type"": ""CROP_NAME"", ""value"": ""lúa IR 50404"", ""start"": 0, ""end"": 12}, {""type"": ""PESTICIDE"", ""value"": ""bệnh thán thư"", ""start"": 16, ""end"": 29}]"
cần bảo trì mồng tơi kho lạnh,"[{""type"": ""ACTIVITY"", ""value"": ""bảo trì"", ""start"": 4, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""mồng tơi"", ""start"": 12, ""end"": 20}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 21, ""end"": 29}]"
cần cấy lúa ớt chuông hồ chứa B,"[{""type"": ""ACTIVITY"", ""value"": ""cấy lúa"", ""start"": 4, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""ớt chuông"", ""start"": 12, ""end"": 21}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 22, ""end"": 31}]"
lúa bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""lúa"", ""start"": 0, ""end"": 3}]"
phun rầy nâu cho tỏi Lý Sơn vào hôm nay,"[{""type"": ""PESTICIDE"", ""value"": ""rầy nâu"", ""start"": 5, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""tỏi Lý Sơn"", ""start"": 17, ""end"": 27}, {""type"": ""DATE"", ""value"": ""hôm nay"", ""start"": 32, ""end"": 39}]"
giá 10 ha hồ tiêu là 784.000 VNĐ,"[{""type"": ""QUANTITY"", ""value"": ""10 ha"", ""start"": 4, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""hồ tiêu"", ""start"": 10, ""end"": 17}, {""type"": ""MONEY"", ""value"": ""784.000 VNĐ"", ""start"": 21, ""end"": 32}]"
cách trồng mận hậu,"[{""type"": ""CROP_NAME"", ""value"": ""mận hậu"", ""start"": 11, ""end"": 18}]"
trả 202.000 VNĐ tiền Amistar Top,"[{""type"": ""MONEY"", ""value"": ""202.000 VNĐ"", ""start"": 4, ""end"": 15}, {""type"": ""PESTICIDE"", ""value"": ""Amistar Top"", ""start"": 21, ""end"": 32}]"
trồng 41 cây tỏi tại nhà kính 2,"[{""type"": ""QUANTITY"", ""value"": ""41 cây"", ""start"": 6, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""tỏi"", ""start"": 13, ""end"": 16}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 21, ""end"": 31}]"
lắp đặt máy sưởi cho nhà màng số 1,"[{""type"": ""DEVICE"", ""value"": ""máy sưởi"", ""start"": 8, ""end"": 16}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 21, ""end"": 34}]"
độ dẫn điện của kho vật tư là 3.0 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""độ dẫn điện"", ""start"": 0, ""end"": 11}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 16, ""end"": 26}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""3.0 mS/cm"", ""start"": 30, ""end"": 39}]"
bón 84 cây phân hữu cơ cho ớt sừng ở kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""84 cây"", ""start"": 4, ""end"": 10}, {""type"": ""FERTILIZER"", ""value"": ""phân hữu cơ"", ""start"": 11, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""ớt sừng"", ""start"": 27, ""end"": 34}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 37, ""end"": 47}]"
trả 906.000 VNĐ tiền thuốc trừ sâu,"[{""type"": ""MONEY"", ""value"": ""906.000 VNĐ"", ""start"": 4, ""end"": 15}, {""type"": ""PESTICIDE"", ""value"": ""thuốc trừ sâu"", ""start"": 21, ""end"": 34}]"
tưới 17ml nước cho luống 1 lúc 13h,"[{""type"": ""QUANTITY"", ""value"": ""17ml"", ""start"": 5, ""end"": 9}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 19, ""end"": 26}, {""type"": ""DATE"", ""value"": ""13h"", ""start"": 31, ""end"": 34}]"
giá 3 bao bưởi da xanh là 422.000đ,"[{""type"": ""QUANTITY"", ""value"": ""3 bao"", ""start"": 4, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""bưởi da xanh"", ""start"": 10, ""end"": 22}, {""type"": ""MONEY"", ""value"": ""422.000đ"", ""start"": 26, ""end"": 34}]"
vải bị bệnh đạo ôn,"[{""type"": ""CROP_NAME"", ""value"": ""vải"", ""start"": 0, ""end"": 3}, {""type"": ""PESTICIDE"", ""value"": ""bệnh đạo ôn"", ""start"": 7, ""end"": 18}]"
thu hoạch 54 lít nhãn ở hồ chứa B,"[{""type"": ""QUANTITY"", ""value"": ""54 lít"", ""start"": 10, ""end"": 16}, {""type"": ""CROP_NAME"", ""value"": ""nhãn"", ""start"": 17, ""end"": 21}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 24, ""end"": 33}]"
CO2 trong kho vật tư đạt 722 ppm,"[{""type"": ""SENSOR_TYPE_CO2"", ""value"": ""CO2"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 10, ""end"": 20}, {""type"": ""METRIC_VALUE_CO2"", ""value"": ""722 ppm"", ""start"": 25, ""end"": 32}]"
giống bắp cải này tốt không,"[{""type"": ""CROP_NAME"", ""value"": ""bắp cải"", ""start"": 6, ""end"": 13}]"
ghi nhận kiểm tra tại luống A1 lúc hôm qua,"[{""type"": ""ACTIVITY"", ""value"": ""kiểm tra"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 22, ""end"": 30}, {""type"": ""DATE"", ""value"": ""hôm qua"", ""start"": 35, ""end"": 42}]"
cà chua tại nhà màng số 1 bị bệnh thán thư,"[{""type"": ""CROP_NAME"", ""value"": ""cà chua"", ""start"": 0, ""end"": 7}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 12, ""end"": 25}, {""type"": ""PESTICIDE"", ""value"": ""bệnh thán thư"", ""start"": 29, ""end"": 42}]"
tốc độ gió hôm nay 3.7 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""tốc độ gió"", ""start"": 0, ""end"": 10}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""3.7 m/s"", ""start"": 19, ""end"": 26}]"
"kiểm tra cường độ ánh sáng ở khu thử nghiệm, đang là 46635 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""cường độ ánh sáng"", ""start"": 9, ""end"": 26}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 29, ""end"": 43}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""46635 lux"", ""start"": 53, ""end"": 62}]"
cách trồng mít ruột đỏ,"[{""type"": ""CROP_NAME"", ""value"": ""mít ruột đỏ"", ""start"": 11, ""end"": 22}]"
EC của nhà kính 2 là 2.4 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""EC"", ""start"": 0, ""end"": 2}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 7, ""end"": 17}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""2.4 mS/cm"", ""start"": 21, ""end"": 30}]"
mua thêm phân Canxi Bo,"[{""type"": ""FERTILIZER"", ""value"": ""phân Canxi Bo"", ""start"": 9, ""end"": 22}]"
lượng mưa đo được 79 mm,"[{""type"": ""SENSOR_TYPE_RAIN"", ""value"": ""lượng mưa"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_RAIN"", ""value"": ""79 mm"", ""start"": 18, ""end"": 23}]"
lợi nhuận mùa đông là 239.000 VNĐ,"[{""type"": ""SEASON"", ""value"": ""mùa đông"", ""start"": 10, ""end"": 18}, {""type"": ""MONEY"", ""value"": ""239.000 VNĐ"", ""start"": 22, ""end"": 33}]"
phun bệnh xoăn lá cho chuối vào 12h,"[{""type"": ""PESTICIDE"", ""value"": ""bệnh xoăn lá"", ""start"": 5, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""chuối"", ""start"": 22, ""end"": 27}, {""type"": ""DATE"", ""value"": ""12h"", ""start"": 32, ""end"": 35}]"
thu hoạch hoa đồng tiền mùa xuân,"[{""type"": ""CROP_NAME"", ""value"": ""hoa đồng tiền"", ""start"": 10, ""end"": 23}, {""type"": ""SEASON"", ""value"": ""mùa xuân"", ""start"": 24, ""end"": 32}]"
3 tuần sau sẽ xong,"[{""type"": ""DATE"", ""value"": ""3 tuần sau"", ""start"": 0, ""end"": 10}]"
bật rơ le ở khu thử nghiệm trong cả ngày,"[{""type"": ""DEVICE"", ""value"": ""rơ le"", ""start"": 4, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 12, ""end"": 26}, {""type"": ""DURATION"", ""value"": ""cả ngày"", ""start"": 33, ""end"": 40}]"
lợi nhuận mùa khô là 7 tỷ,"[{""type"": ""SEASON"", ""value"": ""mùa khô"", ""start"": 10, ""end"": 17}, {""type"": ""MONEY"", ""value"": ""7 tỷ"", ""start"": 21, ""end"": 25}]"
xem ánh sáng ở kho lạnh,"[{""type"": ""SENSOR_TYPE"", ""value"": ""ánh sáng"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 15, ""end"": 23}]"
CO2 trong khu thử nghiệm đạt 1484 ppm,"[{""type"": ""SENSOR_TYPE_CO2"", ""value"": ""CO2"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 10, ""end"": 24}, {""type"": ""METRIC_VALUE_CO2"", ""value"": ""1484 ppm"", ""start"": 29, ""end"": 37}]"
tưới 6 bao nước cho đồng ruộng lúc cuối năm,"[{""type"": ""QUANTITY"", ""value"": ""6 bao"", ""start"": 5, ""end"": 10}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 20, ""end"": 30}, {""type"": ""DATE"", ""value"": ""cuối năm"", ""start"": 35, ""end"": 43}]"
thu hoạch nhãn lồng vụ Tết,"[{""type"": ""CROP_NAME"", ""value"": ""nhãn lồng"", ""start"": 10, ""end"": 19}, {""type"": ""SEASON"", ""value"": ""vụ Tết"", ""start"": 20, ""end"": 26}]"
áp dụng thủy canh NFT trồng lạc tại hồ chứa B,"[{""type"": ""TECHNIQUE"", ""value"": ""thủy canh NFT"", ""start"": 8, ""end"": 21}, {""type"": ""CROP_NAME"", ""value"": ""lạc"", ""start"": 28, ""end"": 31}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 36, ""end"": 45}]"
quất bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""quất"", ""start"": 0, ""end"": 4}]"
vườn ươm thu được 8 tạ khoai tây vụ đông xuân,"[{""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 0, ""end"": 8}, {""type"": ""QUANTITY"", ""value"": ""8 tạ"", ""start"": 18, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""khoai tây"", ""start"": 23, ""end"": 32}, {""type"": ""SEASON"", ""value"": ""vụ đông xuân"", ""start"": 33, ""end"": 45}]"
giá 2312 m2 cần tây là 916 nghìn đồng,"[{""type"": ""QUANTITY"", ""value"": ""2312 m2"", ""start"": 4, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""cần tây"", ""start"": 12, ""end"": 19}, {""type"": ""MONEY"", ""value"": ""916 nghìn đồng"", ""start"": 23, ""end"": 37}]"
mận bị thuốc sinh học,"[{""type"": ""CROP_NAME"", ""value"": ""mận"", ""start"": 0, ""end"": 3}, {""type"": ""PESTICIDE"", ""value"": ""thuốc sinh học"", ""start"": 7, ""end"": 21}]"
EC đất của đồng ruộng là 3.4 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""EC đất"", ""start"": 0, ""end"": 6}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 11, ""end"": 21}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""3.4 mS/cm"", ""start"": 25, ""end"": 34}]"
tưới 634ml nước cho đồng ruộng lúc 7/11,"[{""type"": ""QUANTITY"", ""value"": ""634ml"", ""start"": 5, ""end"": 10}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 20, ""end"": 30}, {""type"": ""DATE"", ""value"": ""7/11"", ""start"": 35, ""end"": 39}]"
EC nước của kho lạnh là 1.4 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""EC nước"", ""start"": 0, ""end"": 7}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 12, ""end"": 20}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""1.4 mS/cm"", ""start"": 24, ""end"": 33}]"
tưới 3578 m2 nước cho nhà màng số 1 lúc 16-10-2024,"[{""type"": ""QUANTITY"", ""value"": ""3578 m2"", ""start"": 5, ""end"": 12}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 22, ""end"": 35}, {""type"": ""DATE"", ""value"": ""16-10-2024"", ""start"": 40, ""end"": 50}]"
bón 3 tấn phân bón lá cho thanh long Bình Thuận ở khu thử nghiệm,"[{""type"": ""QUANTITY"", ""value"": ""3 tấn"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân bón lá"", ""start"": 10, ""end"": 21}, {""type"": ""CROP_NAME"", ""value"": ""thanh long Bình Thuận"", ""start"": 26, ""end"": 47}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 50, ""end"": 64}]"
thu hoạch 1.5 tấn khổ qua ở đồng ruộng,"[{""type"": ""QUANTITY"", ""value"": ""1.5 tấn"", ""start"": 10, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""khổ qua"", ""start"": 18, ""end"": 25}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 28, ""end"": 38}]"
thu hoạch 2408 m2 mận hậu ở luống 1,"[{""type"": ""QUANTITY"", ""value"": ""2408 m2"", ""start"": 10, ""end"": 17}, {""type"": ""CROP_NAME"", ""value"": ""mận hậu"", ""start"": 18, ""end"": 25}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 28, ""end"": 35}]"
xem độ ẩm đất ở đồng ruộng,"[{""type"": ""SENSOR_TYPE"", ""value"": ""độ ẩm đất"", ""start"": 4, ""end"": 13}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 16, ""end"": 26}]"
trạng thái van số 1,"[{""type"": ""DEVICE"", ""value"": ""van số 1"", ""start"": 11, ""end"": 19}]"
nồng độ CO2 trong khu thử nghiệm đạt 1149 ppm,"[{""type"": ""SENSOR_TYPE_CO2"", ""value"": ""nồng độ CO2"", ""start"": 0, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 18, ""end"": 32}, {""type"": ""METRIC_VALUE_CO2"", ""value"": ""1149 ppm"", ""start"": 37, ""end"": 45}]"
giá 102g mận hậu là 10 tỷ,"[{""type"": ""QUANTITY"", ""value"": ""102g"", ""start"": 4, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""mận hậu"", ""start"": 9, ""end"": 16}, {""type"": ""MONEY"", ""value"": ""10 tỷ"", ""start"": 20, ""end"": 25}]"
sửa chữa đèn UV,"[{""type"": ""DEVICE"", ""value"": ""đèn UV"", ""start"": 9, ""end"": 15}]"
trồng 461kg khoai mỡ tại vườn cam,"[{""type"": ""QUANTITY"", ""value"": ""461kg"", ""start"": 6, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""khoai mỡ"", ""start"": 12, ""end"": 20}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 25, ""end"": 33}]"
riềng tại khu thử nghiệm bị dầu khoáng,"[{""type"": ""CROP_NAME"", ""value"": ""riềng"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 10, ""end"": 24}, {""type"": ""PESTICIDE"", ""value"": ""dầu khoáng"", ""start"": 28, ""end"": 38}]"
lợi nhuận vụ muộn là 81 triệu,"[{""type"": ""SEASON"", ""value"": ""vụ muộn"", ""start"": 10, ""end"": 17}, {""type"": ""MONEY"", ""value"": ""81 triệu"", ""start"": 21, ""end"": 29}]"
mận bị thuốc diệt cỏ,"[{""type"": ""CROP_NAME"", ""value"": ""mận"", ""start"": 0, ""end"": 3}, {""type"": ""PESTICIDE"", ""value"": ""thuốc diệt cỏ"", ""start"": 7, ""end"": 20}]"
trả 173k tiền chuột,"[{""type"": ""MONEY"", ""value"": ""173k"", ""start"": 4, ""end"": 8}, {""type"": ""PESTICIDE"", ""value"": ""chuột"", ""start"": 14, ""end"": 19}]"
phun thuốc trừ bệnh cho bơ sáp vào tháng này,"[{""type"": ""PESTICIDE"", ""value"": ""thuốc trừ bệnh"", ""start"": 5, ""end"": 19}, {""type"": ""CROP_NAME"", ""value"": ""bơ sáp"", ""start"": 24, ""end"": 30}, {""type"": ""DATE"", ""value"": ""tháng này"", ""start"": 35, ""end"": 44}]"
"kiểm tra PAR ở khu A, đang là 28593 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""PAR"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 15, ""end"": 20}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""28593 lux"", ""start"": 30, ""end"": 39}]"
