text,label
làm ơn toàn bộ chi phí nhân công tháng 8,financial_query
hãy điều khiển van tưới số 5,device_control
xin hãy hãy kích hoạt máy bơm ở khu f,device_control
Doanh thu từ hoa cúc năm nay?,financial_query
Giá trị cảm biến EC là gì ơi,sensor_query
Đồng eiffel ở đâu nhé,unknown
Báo cáo chi phí trên mỗi đơn vị sản phẩm với,knowledge_query
Mật độ trồng chanh ở Đồng bằng sông Cửu Long?,knowledge_query
Tổng vốn đầu tư hôm qua là bao nhiêu?,financial_query
Điều chỉnh máy bơm về cao.,device_control
Thu nhập từ bơ năm nay,financial_query
Thu nhập từ nấm tuần này,financial_query
VUI LÒNG SỐ DƯ TÀI KHOẢN HIỆN TẠI,financial_query
Nhiệt độ cao nhất ngày hôm nay là là bao nhiêu giờ?,sensor_query
Thu nhập từ hành tây tháng trước,financial_query
Hãy cho biết đang có phim gì hay ở rạp?,unknown
Vụ đu đủ nào có năng suất cao nhất ở Tây Nguyên?,knowledge_query
Kiểm tra chi phí điện nước hôm nay.,financial_query
Hello,unknown
Nhiệt độ ngoài trời là là bao nhiêu à,sensor_query
Chi phí thuốc trừ sâu tháng 9?,financial_query
Cảm biến độ ẩm khu C báo mấy nha,sensor_query
Xem báo cáo thuế tháng trước.,financial_query
làm ơn tôi có thể giúp gì cho bạn,unknown
bạn ơi phân tích mối tương quan giữa nhiệt độ và sản lượng,knowledge_query
Lợi ích sức khỏe của cà chua?,knowledge_query
Lên lịch hệ thống tưới 6h sáng.,device_control
Liệt kê biện pháp canh tác nào giúp giữ ẩm cho đất với,knowledge_query
Điều chỉnh quạt về 70%.,device_control
Dấu hiệu thiếu dinh dưỡng trên lúa nhé,knowledge_query
vui lòng báo cáo sản lượng thu hoạch tháng trước,knowledge_query
Tốc độ gió hiện tại ơi,sensor_query
thử lịch sử việt nam,unknown
Cho xem tôi buồn quá.,unknown
vụ hè thu ở Tây Nguyên nên trồng bưởi nào?,knowledge_query
Thông tin về giá trị kinh tế sầu riêng Ri6,knowledge_query
Xem biểu đồ nhiệt độ hôm này.,sensor_query
Nhiệt độ ở khu B đang là là mấy độ?,sensor_query
giúp tôi dấu hiệu thiếu đạm trên cây lúa,knowledge_query
bạn ơi cho tôi biết chi phí đầu tư ban đầu cho nhà kính,financial_query
Cho tra cứu dữ liệu cảm biến của luống B2 nha,sensor_query
Làm sao để bón phân ngô nếp?,knowledge_query
tạm ngừng máy bơm 2 xem nào,device_control
lấy cho tôi nhiệt độ khu c đi,sensor_query
Tự động trồng đèn khi độ ẩm < 50%.,device_control
Lợi ích của việc trồng cây họ đậu nhé,knowledge_query
toàn bộ thu nhập của tôi năm này với,financial_query
Công dụng ổi trong y học,knowledge_query
bạn ơi hãy cho biết dự kiến hòa vốn thời điểm nào,financial_query
Cài đặt đèn chế độ là cao.,device_control
Lịch sử CO2 của luống 1?,sensor_query
Chỉ đường đến hồ Hoàn Kiếm.,unknown
Liệt kê đội bóng nào vô địch world cup 2022 nha,unknown
Lợi ích kinh tế khi trồng ngô lai?,knowledge_query
Hãy cho biết nhiệt độ cao nhất hôm này là bao nhiêu giờ?,sensor_query
Hãy cho biết vì sao bầu trời màu xanh giúp tôi,unknown
Lịch sử ánh sáng của vườn cam?,sensor_query
Doanh thu từ ngô nếp tuần này?,financial_query
Tác dụng của điều,knowledge_query
Bạn ơi hãy cho biết nhiệt độ ngoài trời là là bao nhiêu,sensor_query
CẢM BIẾN MƯA CÓ HOẠT ĐỘNG KHÔNG XEM NÀO,sensor_query
Chu trình sinh trưởng của rau muống?,knowledge_query
Liệt kê chi phí cố định hàng tháng là là bao nhiêu?,financial_query
Tiền điện nước cho nông trại tháng nay à,financial_query
Tự động trồng động cơ khi ban ngày.,device_control
Kích hoạt máy bơm 1.,device_control
Lợi ích của canh tác hữu cơ?,knowledge_query
Tự động thu hoạch cảm biến khi ban ngày.,device_control
Dừng máy bơm 2 nhé,device_control
Liệt kê học lập trình bắt đầu từ đâu giùm,unknown
hành lá bị rỉ sắt xử lý thế nào?,knowledge_query
độ ẩm cao nhất/thấp nhất hôm nay?,sensor_query
vui lòng tiền thuốc trừ sâu đã chi là bao nhiêu,financial_query
bạn ơi cảm biến nào đang offline,sensor_query
Cài đặt van tưới thời gian là thấp.,device_control
thử thống kê chi phí theo từng loại cây trồng,knowledge_query
Vụ nào trồng lúa tốt nhất?,knowledge_query
Dữ liệu cảm biến độ ẩm gần nhất?,sensor_query
Xu hướng ánh sáng hôm nay.,sensor_query
làm ơn hãy cho biết con mèo kêu như thế nào,unknown
Bệnh đốm nâu trên xoài Cát Hòa Lộc nhận biết như thế nào?,knowledge_query
Xem báo cáo công nợ năm 2024.,financial_query
Doanh thu từ sầu riêng quý này?,financial_query
Số đo độ ẩm đất vườn ươm bao nhiêu?,sensor_query
Cho xem báo cáo về các hoạt động đã hoàn thành.,knowledge_query
Hãy cho biết bệnh greening trên cây có múi.,knowledge_query
Tự động gieo hạt đèn khi trời mưa.,device_control
Thu nhập từ khoai lang tuần này,financial_query
Chu trình sinh trưởng của sầu riêng?,knowledge_query
vui lòng học lập trình bắt đầu từ đâu,unknown
hãy nuôi trùn quế có lợi ích gì,knowledge_query
đóng chế độ tưới tự động ơi,device_control
Điều chỉnh quạt về thấp.,device_control
Đóng tất cả các máy bơm à,device_control
So sánh triệu chứng bệnh sâu xanh và bệnh thối rễ trên chanh,knowledge_query
Giá trị kinh tế của mít Thái như thế nào?,knowledge_query
Cho xem tạo báo cáo toàn bộ kết năm.,knowledge_query
Báo cáo tài chính quý này,financial_query
Cho tôi biết hôm này là thứ là mấy?,unknown
Quy trình tưới nước lúa ST25?,knowledge_query
Kiểm tra trạng thái rèm che.,device_control
Giá trị kinh tế của mía như thế nào?,knowledge_query
Làm thế nào để giảm cân xem nào,unknown
Vụ tía tô nào có năng suất cao nhất ở miền Nam?,knowledge_query
ĐÓNG VAN NƯỚC SỐ 1 GIÙM,device_control
Phân biệt bệnh chuột với virus vàng lá,knowledge_query
Liệt kê mặt trăng quay quanh trái đất mất bao lâu ơi,unknown
Kỹ thuật trồng xen canh cho cải ngọt?,knowledge_query
Doanh thu từ nấm quý này?,financial_query
Vụ nào trồng nấm tốt nhất?,knowledge_query
Thông tin về giá trị kinh tế rau lang,knowledge_query
Tắt rèm che.,device_control
GIÚP TÔI BÁO CÁO TIẾN ĐỘ DỰ ÁN NHÀ MÀNG,knowledge_query
Tính doanh thu của giống ST25.,financial_query
Vụ nào trồng xoài Cát Hòa Lộc tốt nhất?,knowledge_query
Cho cho biết chỉ số ánh sáng PAR.,sensor_query
mở đèn ở khu vực ươm giống à,device_control
Cho tôi biết bệnh héo xanh trên cây cà chua.,knowledge_query
Tự động gieo hạt quạt khi ban ngày.,device_control
Doanh thu từ bầu 6 tháng đầu năm?,financial_query
Kỹ thuật VAC cho quýt?,knowledge_query
Kiểm tra pH ở khu A,sensor_query
đóng quạt thông gió ở kho lạnh.,device_control
Bật cảm biến ở khu B.,device_control
TỔNG DOANH THU THÁNG NAY LÀ LÀ BAO NHIÊU?,financial_query
Chu trình sinh trưởng của cà phê Robusta?,knowledge_query
Điểm khác biệt giữa bệnh chuột và khô vằn,knowledge_query
Xem số liệu độ ẩm hôm nay.,sensor_query
Vụ nghệ nào có năng suất cao nhất ở miền Bắc?,knowledge_query
cao su có tác dụng gì?,knowledge_query
giúp tôi nồng độ o2 trong hồ cá (nếu có),sensor_query
mở van điện từ số 2 giúp tôi,device_control
Vụ bưởi nào có năng suất cao nhất ở miền Nam?,knowledge_query
Chi phí thuốc trừ sâu tháng trước?,financial_query
So sánh doanh thu tháng nay với tháng trước đi,financial_query
Phân tích chi phí sản xuất 1kg cà chua à,knowledge_query
Cho máy bơm chạy cả ngày.,device_control
giúp tôi độ ẩm không khí trong nhà màng,sensor_query
Độ ẩm đất ở khu vực trồng cam đi,sensor_query
Làm sao để trồng bưởi da xanh?,knowledge_query
vui lòng cho cho biết chỉ số ánh sáng par,sensor_query
Khoảng cách trồng nấm?,knowledge_query
HÃY CHO BIẾT BITCOIN GIÁ LÀ MẤY?,unknown
Liệt kê cách bón vôi cho đất giúp tôi,knowledge_query
Thu nhập từ dưa leo hôm qua,financial_query
vui lòng kiểm tra cảm biến ở khu vực mới,sensor_query
Cho tôi biết cách bón vôi cho đất.,knowledge_query
Thu nhập từ tỏi quý này,financial_query
giúp tôi thời vụ trồng khoai lang ở miền trung,knowledge_query
Liệt kê tính tổng thu nhập của tôi năm hiện tại.,financial_query
Tính sản lượng của vụ mùa.,financial_query
Thử cho xem so sánh doanh thu tháng hiện tại với tháng trước,financial_query
cho tôi hỏi tin tức mới nhất hôm này,unknown
CẢM BIẾN MƯA CÓ HOẠT ĐỘNG KHÔNG GIÚP TÔI,sensor_query
Điều chỉnh máy phun sương về 70%.,device_control
cho tôi hỏi cho xem hiển thị nhiệt độ nhà màng,sensor_query
Mùa vụ gừng ở miền Trung?,knowledge_query
hãy thống kê chi phí theo từng loại cây trồng,knowledge_query
Lịch sử ánh sáng của luống 1?,sensor_query
Lợi ích của ghép cành?,knowledge_query
xin hãy cho tôi biết nhiệt độ ngoài trời là là mấy,sensor_query
Tính sản lượng của luống B.,financial_query
Ngưng quạt ở nhà kính.,device_control
Thời điểm trồng cần tây nào tốt nhất?,knowledge_query
xin hãy bệnh đốm lá trên cây thanh long,knowledge_query
Số đo CO2 nhà màng bao nhiêu?,sensor_query
Cho xem kiểm tra cảm biến nhiệt độ số 5.,sensor_query
độ ẩm cao nhất/thấp nhất tháng trước?,sensor_query
Cảm biến ánh sáng báo gì?,sensor_query
Cho tôi biết là mấy giờ rồi?,unknown
Cho xem công nợ tháng trước.,financial_query
Lịch sử nhiệt độ của đồng ruộng?,sensor_query
Quy trình tưới nước cam?,knowledge_query
Phân biệt bệnh Greening với sương mai,knowledge_query
Tổng sản lượng tháng trước là bao nhiêu?,financial_query
Bệnh rệp muội trên nghệ nhận biết như thế nào?,knowledge_query
Chi phí xăng dầu hôm qua?,financial_query
Đổi 100 USD sang VND nhé,unknown
Chu trình sinh trưởng của cà chua?,knowledge_query
LÀM ƠN GIẢM THỜI GIAN TƯỚI Ở KHU A XUỐNG 5 PHÚT,device_control
Món phở nấu như thế nào nha,unknown
thử làm thế nào để tăng độ ph cho đất,knowledge_query
hãy kích hoạt máy bơm ở khu f xem nào,device_control
Thống kê độ ẩm quý này,sensor_query
Liệt kê độ ẩm đất khu a là bao nhiêu phần trăm?,sensor_query
Đóng rèm che nắng nhà kính với,device_control
Bệnh bệnh héo xanh trên bầu nhận biết như thế nào?,knowledge_query
Tính doanh thu của vườn cam.,financial_query
Cảm ơn bạn với,unknown
Dự đoán thời điểm thu hoạch rộ giúp tôi,knowledge_query
xin hãy đặt cho tôi một chiếc bánh pizza,unknown
cho tôi hỏi nhiệt độ ngoài trời là là bao nhiêu,sensor_query
Nồng độ dinh dưỡng trong dung dịch thủy canh à,sensor_query
mùa xuân ở Tây Nguyên nên trồng mía nào?,knowledge_query
Khu vực nào hoạt động hiệu quả nhất?,knowledge_query
CO2 ở nhà màng là mấy?,sensor_query
Hãy cho biết tiền thuốc trừ sâu đã chi mấy ơi,financial_query
Cho tôi biết chi phí mua phân bón quý 1.,financial_query
Thu nhập từ cải thảo 6 tháng đầu năm,financial_query
Tính chi phí của vụ mùa.,financial_query
Tưới cho vườn cam 20 phút xem nào,device_control
Lợi ích của VAC?,knowledge_query
Báo cáo dòng tiền nha,financial_query
Vụ nào trồng húng quế tốt nhất?,knowledge_query
Chi phí vật tư tháng 9?,financial_query
Hãy cho biết là bao nhiêu giờ rồi?,unknown
Nồng độ o2 trong hồ cá (nếu có) à,sensor_query
Liệt kê đồng eiffel ở đâu?,unknown
chi phí điều chỉnh chữa máy bơm nước?,financial_query
Thời điểm trồng sầu riêng Ri6 nào tốt nhất?,knowledge_query
Hãy cho biết mực nước trong bể chứa còn mấy?,sensor_query
xin hãy dự đoán thời điểm thu hoạch rộ,knowledge_query
làm ơn mực nước trong bể chứa còn là mấy,sensor_query
Làm ơn cho cho xem chỉ số ánh sáng par,sensor_query
hãy sâu đục thân hại ngô xử lý thế nào,knowledge_query
Số đo CO2 luống 1 bao nhiêu?,sensor_query
Vụ dừa nào có năng suất cao nhất ở miền Nam?,knowledge_query
bạn ơi cho xem tôi không hiểu,unknown
Chi phí đầu tư ban đầu cho nhà kính giùm,financial_query
Báo cáo tài chính hôm nay,financial_query
Lịch sử EC của khu vực 1?,sensor_query
Giá trị kinh tế của cà phê Robusta như thế nào?,knowledge_query
Lợi ích sức khỏe của bí xanh?,knowledge_query
Dấu hiệu thiếu dinh dưỡng trên lúa giúp tôi,knowledge_query
Cho xem báo cáo chi phí theo từng hạng mục giùm,financial_query
SẢN LƯỢNG DỰ KIẾN CỦA KHU A LÀ LÀ MẤY?,knowledge_query
hãy cho xem điều chỉnh van số 4 mở 50%,device_control
Khu vực nào có năng suất thấp nhất ơi,knowledge_query
Liệt kê dự đoán thời điểm thu hoạch rộ nha,knowledge_query
Tổng sản lượng hôm qua là bao nhiêu?,financial_query
Kỹ thuật aquaponics cho nghệ?,knowledge_query
Bật động cơ ở vườn ươm.,device_control
Điều chỉnh máy phun sương về tự động.,device_control
Tổng thu nhập của tôi năm hiện tại?,financial_query
Cài đặt động cơ thời gian là mức 3.,device_control
Cách nhân giống đậu đũa?,knowledge_query
TẠO BÁO CÁO CHI TIẾT VỀ KHU F XEM NÀO,knowledge_query
Xem số liệu độ ẩm năm 2024.,sensor_query
BẠN ƠI CHO XEM CHẠY MÁY BƠM 1 TRONG 30 PHÚT,device_control
dự báo nhu cầu nước tưới cho tuần tới giùm,knowledge_query
Bật van tưới ở khu C.,device_control
Cho tôi biết độ ẩm đất trung bình của nông trại.,sensor_query
Bạn là ai ơi,unknown
Biểu đồ độ ẩm đất tháng trước.,sensor_query
Quy trình nhân giống na?,knowledge_query
thử ai đã viết 'truyện kiều',unknown
Dừng máy bơm 2 với,device_control
Điểm khác biệt giữa bệnh sâu vẽ bùa và chổi rồng,knowledge_query
Cho tôi thông tin về giá trị kinh tế cây hoa mai,knowledge_query
liệt kê toàn bộ doanh thu tháng này là bao nhiêu?,financial_query
Bệnh nấm hồng trên hoa huệ nhận biết như thế nào?,knowledge_query
Vụ măng cụt nào có năng suất cao nhất ở miền Nam?,knowledge_query
Ngưng đèn ở luống 1.,device_control
Cho xem sản lượng năm 2024.,financial_query
Ngưng van tưới ở nhà kính.,device_control
Lượng mưa hôm này đo được là mấy?,sensor_query
cho kiểm tra dữ liệu nhiệt độ 3 giờ qua.,sensor_query
VUI LÒNG TIN TỨC MỚI NHẤT HÔM NÀY,unknown
Cho xem ngắt quạt ở khu a.,device_control
GIÚP TÔI KIỂM TRA TẤT CẢ CẢM BIẾN Ở KHU B,sensor_query
Lợi ích kinh tế khi trồng xoài Đài Loan?,knowledge_query
Cho xem kiểm tra ánh sáng ở vườn ươm giúp tôi,sensor_query
Báo cáo dòng tiền xem nào,financial_query
đội bóng nào vô địch world cup 2022 giùm,unknown
xin hãy vì sao bầu trời màu xanh,unknown
cho xem kích hoạt đèn ở khu vực ươm giống.,device_control
Cho tôi biết thời điểm thu hoạch sầu riêng thích hợp.,knowledge_query
Cho xem phân tích hiệu quả của nhân công đi,knowledge_query
Cách gieo hạt dưa hấu?,knowledge_query
dừng van điện từ số 2 giúp tôi,device_control
Bật hệ thống tưới ở khu A.,device_control
vụ hè thu ở miền Bắc nên trồng chôm chôm nào?,knowledge_query
Xem số liệu nhiệt độ năm nay.,sensor_query
Quy trình trồng hồ tiêu?,knowledge_query
Thời điểm trồng khoai sọ nào tốt nhất?,knowledge_query
thử cảm biến độ ẩm khu c báo là mấy,sensor_query
Mật độ trồng cần tây ở Tây Nguyên?,knowledge_query
Nhiệt độ có đang tăng không?,sensor_query
Lịch sử ánh sáng của nhà màng?,sensor_query
Cây bị vàng lá do thiếu chất gì?,knowledge_query
Lợi nhuận của vụ mùa quý này?,financial_query
Thu nhập từ cà pháo tuần này,financial_query
Tra cứu lợi nhuận của cây sầu riêng.,financial_query
Chu trình sinh trưởng của cần tây?,knowledge_query
vui lòng hãy cho biết dữ liệu cảm biến 1 giờ trước,sensor_query
bọ trĩ hại dưa hấu ơi,knowledge_query
Mật độ trồng hoa cúc ở Đồng bằng sông Cửu Long?,knowledge_query
Bật rèm che ở vườn cam.,device_control
Liệt kê phòng bệnh thán thư cho xoài đi,knowledge_query
Tắt hệ thống chiếu sáng.,device_control
Hãy cho biết dữ liệu cảm biến độ ẩm gần nhất giùm,sensor_query
Cho tôi biết tôi nên ăn gì tối nay?,unknown
vui lòng lợi nhuận thu được từ 1 hecta lúa,financial_query
tổng doanh thu tháng này là là mấy?,financial_query
Tự động trồng máy phun sương khi trời mưa.,device_control
Chi phí vật tư tháng này?,financial_query
hãy bạn có biết bơi không,unknown
cho xem hiển thị nhiệt độ nhà màng xem nào,sensor_query
Tự động trồng máy phun sương khi độ ẩm < 50%.,device_control
Biểu đồ độ ẩm năm nay.,sensor_query
Khởi động hệ thống châm phân nha,device_control
dưa chuột có giá trị kinh tế cao không?,knowledge_query
Xu hướng pH hôm qua.,sensor_query
Tự động trồng quạt khi trời mưa.,device_control
Xu hướng nhiệt độ tháng trước.,sensor_query
Kỹ thuật tưới nhỏ giọt cho vải thiều?,knowledge_query
kiểm tra lợi nhuận của cây sầu riêng.,financial_query
Ngưng động cơ ở khu B.,device_control
Chi phí cố định hàng tháng là là mấy nhé,financial_query
Bật máy bơm ở nhà màng.,device_control
Chào bạn,unknown
phân chuồng có tác dụng gì?,knowledge_query
Hãy cho biết giá vàng ngày hôm nay thế nào nha,unknown
Cho xem xem biểu đồ nhiệt độ ngày hôm nay.,sensor_query
Bạn ơi bạn có biết bơi không,unknown
đóng quạt ở khu A.,device_control
cho tôi hỏi cho máy bơm 3 chạy 10 phút,device_control
mùa thu nên trồng cây gì?,knowledge_query
Chi phí lớn nhất trong tháng là gì à,financial_query
Doanh thu từ rau ngót hôm nay?,financial_query
Thời vụ và mật độ của sầu riêng?,knowledge_query
Giống ngô lai F1 có ưu điểm gì?,knowledge_query
Cho xem chúc mừng sinh nhật.,unknown
Lợi nhuận của giống ST25 tháng trước?,financial_query
Mật độ trồng sầu riêng thích hợp?,knowledge_query
độ ẩm cao nhất/thấp nhất tuần này?,sensor_query
Xu hướng độ ẩm đất hôm nay.,sensor_query
Lợi nhuận của vườn cam tháng 9?,financial_query
Điểm khác biệt giữa bệnh sương mai và khô vằn,knowledge_query
măng cụt bị xoăn lá xử lý thế nào?,knowledge_query
Tổng tiền điện tháng này?,financial_query
Thời vụ và mật độ của xoài?,knowledge_query
xin hãy bài hát đang hot hiện nay,unknown
cho tôi hỏi hãy cho biết độ ph của đất ở luống 5,sensor_query
độ ẩm đất ở đồng ruộng là mấy?,sensor_query
Chu trình sinh trưởng của đậu?,knowledge_query
làm ơn trồng cây gì để cải tạo đất bạc màu,knowledge_query
hãy cho xem con chó của tôi bị ốm,unknown
Thu nhập từ khoai lang hôm qua,financial_query
giúp tôi đồng eiffel ở đâu,unknown
Bật máy phun sương ở vườn ươm.,device_control
bạn ơi tính tổng chi phí nhân công tháng 8,financial_query
Chi phí vật tư hôm qua?,financial_query
Cây trồng nào phù hợp với mùa mưa?,knowledge_query
Chu trình sinh trưởng của nhãn?,knowledge_query
Làm sao để trồng nấm hương?,knowledge_query
TÍNH TỔNG DOANH THU THÁNG NÀY LÀ LÀ BAO NHIÊU?,financial_query
Tỷ giá hối đoái hôm nay?,unknown
Thử khởi động cho tôi máy bơm,device_control
hồ tiêu bị Greening xử lý thế nào?,knowledge_query
Số đo EC vườn cam bao nhiêu?,sensor_query
bạn ơi tưới cho vườn cam 20 phút,device_control
cho tôi hỏi liệt kê tổng cộng thống mỹ hiện tại là ai,unknown
hãy cường độ ánh sáng hiện tại,sensor_query
Chi phí sửa chữa năm 2024?,financial_query
Chi phí giống tháng 9?,financial_query
Vụ vải nào có năng suất cao nhất ở miền Bắc?,knowledge_query
BẠN ƠI LƯỢNG MƯA HÔM NÀY ĐO ĐƯỢC BAO NHIÊU,sensor_query
hãy cho xem chúc mừng sinh nhật,unknown
thử doanh thu bán dưa hấu vụ tết,financial_query
Thử tưới nước 10 phút cho khu g,device_control
Cho tôi biết chi phí cập nhật chữa máy bơm nước.,financial_query
thì là bị virus vàng lá xử lý thế nào?,knowledge_query
XIN HÃY NGÀY HÔM NAY LÀ THỨ LÀ BAO NHIÊU,unknown
Thông tin về giá trị kinh tế thanh long ruột đỏ,knowledge_query
Đóng rèm che nắng nhà kính nhé,device_control
xin hãy mực nước trong bể chứa còn mấy,sensor_query
khởi động hệ thống sưởi cho vườn ươm.,device_control
Phòng bệnh thán thư cho xoài à,knowledge_query
Cách xử lý ớt chuông?,knowledge_query
Cho xem kiểm tra ánh sáng ở vườn ươm à,sensor_query
Cho xem vốn đầu tư tháng trước.,financial_query
Chi phí cho giống cây trồng năm hiện tại?,financial_query
giúp tôi dịch 'hello' sang tiếng việt,unknown
Cho đèn chạy 2 tiếng.,device_control
hãy tỷ giá hối đoái hôm này,unknown
giúp tôi cho xem tính lợi nhuận của khu a,financial_query
Cho tôi biết phân kali giúp gì cho cây?,knowledge_query
Công dụng mía trong y học,knowledge_query
Kiểm tra cảm biến ở khu vực mới đi,sensor_query
mùa đông ở miền Bắc nên trồng sầu riêng nào?,knowledge_query
Cho xem mở van điện từ số 2.,device_control
GIÚP TÔI NỒNG ĐỘ DINH DƯỠNG TRONG DUNG DỊCH THỦY CANH,sensor_query
Tưới nước cho luống rau cải.,device_control
Cho xem kiểm tra cảm biến ở khu vực mới xem nào,sensor_query
Hãy hãy cho biết tôi nên ăn gì tối nay,unknown
Liệt kê lợi nhuận ròng của năm 2024 ơi,financial_query
Hãy cho biết bạn có biết bơi không.,unknown
Cho tôi biết triệu chứng thiếu lân ở cây ngô.,knowledge_query
Bệnh Greening trên cây có múi đi,knowledge_query
Doanh thu từ vườn ổi là mấy?,financial_query
cao su trồng theo quy trình nào?,knowledge_query
Cho xem tạo báo cáo chi tiết về khu f.,knowledge_query
Độ pH của đất ở luống 5 đi,sensor_query
Chu trình sinh trưởng của hồ tiêu?,knowledge_query
Thống kê nhiệt độ tháng 9,sensor_query
Biểu đồ ánh sáng tháng này.,sensor_query
tính lợi nhuận của khu a nhé,financial_query
Tự động bón phân đèn khi trời mưa.,device_control
Thời vụ và mật độ của vải?,knowledge_query
vui lòng cho xem đóng van điện từ số 2,device_control
Cài đặt động cơ thời gian là 25°C.,device_control
Cho tôi thông tin về giá trị kinh tế cây su hào,knowledge_query
Tình trạng pin của cảm biến không dây à,sensor_query
tháng này lỗ hay lãi?,financial_query
thử chúc mừng sinh nhật,unknown
CHO XEM BÁO CÁO TÀI CHÍNH THÁNG 9 ĐI,financial_query
DỮ LIỆU CẢM BIẾN PH CÓ ỔN KHÔNG GIÚP TÔI,sensor_query
Cho xem so sánh độ ẩm giữa khu a và khu b đi,sensor_query
Kiểm tra chi phí thuốc trừ sâu hôm nay.,financial_query
Cài đặt hệ thống tưới chế độ là cao.,device_control
xin hãy liệt kê cường độ ánh sáng hiện tại,sensor_query
Tự động bón phân quạt khi nhiệt độ > 30°C.,device_control
cho tôi hỏi nhiệt độ cao nhất hôm này là mấy giờ,sensor_query
Mật độ trồng nho thích hợp?,knowledge_query
Cách xử lý hạt giống trước khi gieo ơi,knowledge_query
Phân biệt bệnh sương mai với nấm hồng,knowledge_query
mít có giá trị kinh tế cao không?,knowledge_query
hãy phương pháp ủ phân compost,knowledge_query
Cài đặt máy bơm nhiệt độ là mức 3.,device_control
Giúp tôi liệt kê cường độ ánh sáng hiện tại,sensor_query
hôm này là thứ là mấy ơi,unknown
tạm ngừng máy bơm 2 nha,device_control
HÃY NHIỆT ĐỘ NGOÀI TRỜI LÀ LÀ MẤY,sensor_query
nho có tác dụng gì?,knowledge_query
Làm thế nào để giảm cân nhé,unknown
giúp tôi thống kê thời gian sinh trưởng trung bình của cây,knowledge_query
Mật độ trồng khoai sọ thích hợp?,knowledge_query
Lịch sử EC của đồng ruộng?,sensor_query
Cách xử lý xoài Đài Loan?,knowledge_query
BẠN CÓ BIẾT BƠI KHÔNG GIÚP TÔI,unknown
Thống kê ánh sáng tháng trước,sensor_query
xin hãy sâu đục thân hại ngô xử lý thế nào,knowledge_query
Quy trình phòng trừ ổi?,knowledge_query
Cách bón vôi cho đất?,knowledge_query
Ngưng đèn ở luống 2.,device_control
Cho xem đóng van nước số 1.,device_control
vui lòng lấy cho tôi nhiệt độ khu c,sensor_query
đậu tương có giá trị kinh tế cao không?,knowledge_query
Bitcoin giá bao nhiêu?,unknown
Cho xem kiểm tra cảm biến khí gas trong kho.,sensor_query
Chi phí đầu tư ban đầu cho nhà kính à,financial_query
toàn bộ tiền đã thu từ khách hàng X?,financial_query
Bạn có biết bơi không à,unknown
cho tôi hỏi liệt kê cách nhân giống cây tiêu bằng hom,knowledge_query
Cho tôi biết tiền bán rau sạch hôm này.,financial_query
vui lòng liệt kê lợi nhuận thu được từ 1 hecta lúa,financial_query
Mùa vụ khoai tây ở miền Bắc?,knowledge_query
Nhiệt độ cao nhất hôm nay là là mấy giờ?,sensor_query
Liệt kê tổng doanh thu tháng nay là là bao nhiêu?,financial_query
Bạn có thể hát không giúp tôi,unknown
Các giai đoạn canh tác khoai lang?,knowledge_query
Lịch sử CO2 của khu C?,sensor_query
Tự động phòng trừ máy bơm khi độ ẩm < 50%.,device_control
Xu hướng CO2 tuần này.,sensor_query
Thu nhập từ nho tháng này,financial_query
CHO TÔI HỎI TÍNH TỔNG KẾT THU CHI 6 THÁNG ĐẦU NĂM,financial_query
Lợi ích sức khỏe của hành lá?,knowledge_query
giúp tôi cách chăm sóc cây hồ tiêu mùa khô,knowledge_query
xin hãy nhiệt độ ở khu b đang là là bao nhiêu độ,sensor_query
HÃY CHO BIẾT BỆNH CHỔI RỒNG TRÊN NHÃN.,knowledge_query
tính tổng doanh thu tháng này là bao nhiêu?,financial_query
Cài đặt van tưới tốc độ là tự động.,device_control
Lợi ích sức khỏe của rau cải?,knowledge_query
Giúp tôi khởi động hệ thống châm phân,device_control
xin hãy ánh sáng có đủ cho cây không,sensor_query
Cho cho biết dữ liệu cảm biến của khu A.,sensor_query
Thống kê nhiệt độ năm nay,sensor_query
Mật độ trồng chè ở miền Trung?,knowledge_query
Cây trồng nào phù hợp với mùa xuân?,knowledge_query
Cài đặt máy phun sương nhiệt độ là 70%.,device_control
húng quế trồng theo quy trình nào?,knowledge_query
Kỹ thuật tưới nhỏ giọt cho hồ tiêu?,knowledge_query
cho xem biểu đồ nhiệt độ ngày hôm nay.,sensor_query
Lịch sử ánh sáng của luống 2?,sensor_query
mở máy phun sương 10 phút với,device_control
Cài đặt quạt tốc độ là 25°C.,device_control
Thu nhập từ đậu cô ve năm 2024,financial_query
Cho xem tôi buồn quá với,unknown
kích hoạt cho tôi máy bơm nhé,device_control
Liệt kê nồng độ co2 trong nhà kính là là bao nhiêu nha,sensor_query
Nhiệt độ cao nhất ngày hôm nay là bao nhiêu giờ xem nào,sensor_query
GIÚP TÔI PHÂN TÍCH NĂNG SUẤT CỦA GIỐNG LÚA ST25,knowledge_query
Tác dụng của nấm bào ngư,knowledge_query
Lợi nhuận của 1 hecta lúa năm 2024?,financial_query
Mở van nước số 3 với,device_control
Thống kê độ ẩm tháng này,sensor_query
Tổng lợi nhuận tháng 9 là bao nhiêu?,financial_query
Nhiệt độ ở khu B đang là là mấy độ ơi,sensor_query
Tự động cải tạo máy phun sương khi ban ngày.,device_control
Xem báo cáo thu chi hôm qua.,financial_query
giúp tôi dự báo sản lượng dưa hấu vụ tết,knowledge_query
